0,1,2,target,group_id
-0.2378720419247644,0.4486156984861676,0.7584435531847328,0,1
0.48944256739481307,0.5328272117570761,-0.4686486678160185,0,1
0.2278195338115354,0.6941360790545559,-0.058578534229025286,0,1
-1.551353378561313,-0.13322102704050096,1.4478752852526302,0,1
-0.4100289870467451,0.7636076935723388,-0.12055285666325109,0,1
-1.2567474364637685,-0.16493496877987432,1.2028802688309281,0,1
1.8853158160516137,-2.1211987810448685,0.382125180731747,0,1
0.6787146907757601,-2.2054905381858165,1.0444794065797265,0,1
1.128249114402774,-0.0213717236323125,-0.9018002125437733,0,1
1.3243933614802046,-1.9013992012870031,0.09131199129215142,0,1
0.0002994373146883242,0.5996391299076008,0.4720733989804007,0,1
0.44866317447459353,-1.9365885129506395,1.142373145891735,0,1
-0.872511537309781,-1.1016120854186038,0.4608726568820553,0,1
1.8833732889042984,-2.3628495611227476,0.11428816379846293,0,1
3.1551036468711926,-4.172531626393084,0.34590968920073983,0,1
0.5359081548475694,-2.4260336778784883,0.8458452913989543,0,1
-0.9455764057293856,-0.013921171084440694,1.0536125281468247,0,1
-1.3709825607449764,0.10242157384597593,0.8116910268119426,0,1
-0.4746396086135183,0.5696522407864507,-0.21830439010469535,0,1
-1.364220596997096,0.22340360562367406,0.706862657547513,0,1
0.4203103117325172,-2.2700503671615966,1.0515482224858639,0,1
1.9243293949172275,1.3509805801158625,-0.6864754829059092,0,1
1.72544260509428,-1.8328826493236903,-0.4776145656498752,0,1
4.036251071759434,-4.537513143441075,-0.9391178242103857,0,1
-0.6429576863937764,0.3900222077343548,0.5204756212417031,0,1
-1.1407884069100256,0.46325511402473196,0.23620179724882895,0,1
-0.9032160377569027,0.24594576089104325,1.0405884619485695,0,1
-1.0025847551049323,0.5217072895002419,-0.027609403287140552,0,1
-0.02720736036739488,0.8622463041316608,0.39177830422297416,1,1
-0.16294845182135678,0.6477015738116925,0.6507192371678733,0,1
0.0736955021897673,-0.3196130965630886,-0.028377455072203035,0,1
4.989319663992246,0.9217005127536908,-2.202739326980696,0,1
-1.227540780269455,-0.15850649505950037,1.2458189807174842,0,1
-1.1195027819040702,0.3377915354085646,0.9458296482430683,0,1
0.07159367827790325,0.512794338598809,-0.3474195986608508,1,1
-1.7238738110006002,-0.0811734511958641,1.2623692007566105,0,1
-1.660503586717249,0.12244989020280682,0.8912201140890694,0,1
1.3915497466977882,1.9781567288847952,-0.4054660653890699,0,1
0.6757888957040952,0.2893310452864094,0.4737829222451554,1,1
-1.231152353671385,-0.2865924720558218,1.2961857911859112,0,1
1.3449938480944204,-2.960223791090316,0.0046461965975142915,0,1
0.429510160225378,0.7817964976430732,-0.3094287180082103,1,1
0.045832327579493064,0.45770008369094384,0.6667448486880307,0,1
1.5318824198753809,1.0990444376558397,0.32411834695553465,0,1
-1.586670255265614,0.02177496290193175,1.1660304105030312,0,1
1.9358158800685783,-1.6563825378008723,0.5965050679318851,0,1
1.3174624281568934,0.9954587401221925,-1.1156943986394041,0,1
2.6185468624218102,0.5128284098580272,-0.1715858514388994,0,1
-1.1944359118639285,-0.01939547769909168,1.3282846785973395,0,1
1.1907134012438267,0.5595190234920093,-0.5561641256171064,0,1
-1.8596962784328974,-0.10234104467838388,1.4172644145202171,0,1
-1.341609375069733,0.14012381692538406,1.024888760016679,0,1
0.8601356469810734,1.045378173765992,-1.8260877434502039,0,1
3.541481384565842,0.8909636025957349,-1.5766770163721016,0,1
-2.151756027852905,-0.2816761251968358,1.6014083891755913,0,1
-1.4333498596829795,0.23276179874616576,0.9122538825040485,0,1
-0.33146467935768514,0.31421269824840414,-0.05346701103236131,0,1
-1.085579263385695,0.41932005798468436,0.13815216077019743,0,1
5.126650883155516,-4.281580712310454,-0.43503202791503154,0,1
-0.5663262641913883,0.7909464681567069,-0.024460037652588414,0,1
-0.5571613906109611,0.7741330056208162,-0.41037052068330193,0,1
